C.Ofi;Oficina Venta;C.Prev;Preventa;C¢d.Cliente;Nombre Comercial;C¢d.Interno;C¢d.Cad;Cadena;Agrupaci¢n;Tipo Establecimiento;Fecha Alta;Ult.Comp.Helados;Total Medios;Armarios;Conservadoras;Vitrinas;Otros;
2866;LORCA;81;ANDRES MARIA CRUZ;401180429;HOTEL PLAYA LINDA;30067;B6505;GRUPO HOTELES PLAYA, S.L.;Hoteles y Hostales;HOTELES Y HOSTALES;10/05/2007;12/09/2025;3;0;3;0;0;
2866;LORCA;81;ANDRES MARIA CRUZ;401180427;HOTEL PLAYA TROPICAL;30065;B6505;GRUPO HOTELES PLAYA, S.L.;Hoteles y Hostales;HOTELES Y HOSTALES;10/05/2007;13/09/2025;12;4;8;0;0;
2866;LORCA;81;ANDRES MARIA CRUZ;401180425;HOTEL PLAYA CAPRICHO;30063;B6505;GRUPO HOTELES PLAYA, S.L.;Hoteles y Hostales;HOTELES Y HOSTALES;08/05/2007;13/05/2026;12;1;10;1;0;
2866;LORCA;81;ANDRES MARIA CRUZ;401180422;HOTEL PLAYA SOL;30060;B6505;GRUPO HOTELES PLAYA, S.L.;Hoteles y Hostales;HOTELES Y HOSTALES;07/05/2007;12/05/2026;8;1;7;0;0;
2866;LORCA;81;ANDRES MARIA CRUZ;401180420;HOTEL PLAYADULCE;30058;B6505;GRUPO HOTELES PLAYA, S.L.;Hoteles y Hostales;HOTELES Y HOSTALES;03/05/2007;13/05/2026;11;2;9;0;0;
2866;LORCA;81;ANDRES MARIA CRUZ;401180698;HOTEL BAHIA SERENA;30224;000013235;BAHIA SERENA;Hoteles y Hostales;HOTELES Y HOSTALES;06/02/2013;12/05/2026;10;2;7;1;0;
2866;LORCA;81;ANDRES MARIA CRUZ;401180692;HOTEL NEPTUNO;52766;000016804;HOTELES ON GROUP;Hoteles y Hostales;HOTELES Y HOSTALES;02/01/2013;06/05/2026;8;1;6;1;0;
2866;LORCA;81;ANDRES MARIA CRUZ;401180654;KIOSCO ROGELIO;30204;;;Casetas NESTLE;CASETA/KIOSCO NESTLE (PROPIEDA;14/04/2012;20/10/2025;4;0;3;1;0;
2866;LORCA;81;ANDRES MARIA CRUZ;401180626;HELADERIA VENECIA;30187;;;Ocio;HELADERIAS/HORCHATERIAS;25/02/2012;29/04/2026;1;0;1;0;0;
2866;LORCA;81;ANDRES MARIA CRUZ;401180595;CAFETERIA EDM;30168;;;Bares y Cafeter¡as;BAR Y CAFETERIA;23/05/2011;09/07/2025;1;0;1;0;0;
2866;LORCA;81;ANDRES MARIA CRUZ;401180593;CHIRINGUITO OASIS;31983;;;Ocio;CHIRINGUITOS DE PLAYA/MERENDER;18/05/2011;05/05/2026;2;0;2;0;0;
2866;LORCA;81;ANDRES MARIA CRUZ;401180591;CAFT. PLAZA 5;30164;000014319;PLAZA 5/BUENOS AIRES;Bares y Cafeter¡as;BAR Y CAFETERIA;09/05/2011;04/03/2026;1;0;1;0;0;
2866;LORCA;81;ANDRES MARIA CRUZ;401180577;CAFETERIA EL JAZMIN;30758;;;Bares y Cafeter¡as;BAR Y CAFETERIA;05/04/2011;23/07/2025;2;0;2;0;0;
2866;LORCA;81;ANDRES MARIA CRUZ;401180551;HELADERIA SCOTIA;30139;000013223;SCOTIA;Ocio;HELADERIAS/HORCHATERIAS;28/06/2010;12/05/2026;4;0;1;3;0;
2866;LORCA;81;ANDRES MARIA CRUZ;401180543;PIZZERIA CARMEN;30133;;;Bares y Cafeter¡as;HAMBURGUESERIA/KEBAB/FAST FOOD;05/05/2010;18/04/2013;1;0;1;0;0;
2866;LORCA;81;ANDRES MARIA CRUZ;401180512;REST. CLAUDIO;30116;;;Restaurantes;RESTAURANTES (NO INCLUYE CHINO;09/11/2009;06/05/2026;4;1;3;0;0;
2866;LORCA;81;ANDRES MARIA CRUZ;401180505;CAFE BAR ALMAZARA;32232;;;Bares y Cafeter¡as;BAR Y CAFETERIA;06/07/2009;13/05/2026;2;0;2;0;0;
2866;LORCA;81;ANDRES MARIA CRUZ;401180498;BAR MOLINERO;30110;;;Bares y Cafeter¡as;BAR Y CAFETERIA;18/05/2009;07/05/2026;1;0;1;0;0;
2866;LORCA;81;ANDRES MARIA CRUZ;401180497;LA TAZA EMBRUJADA;32551;000012883;NUEVO RODILLA;Bares y Cafeter¡as;BAR Y CAFETERIA;12/05/2009;08/05/2026;1;1;0;0;0;
2866;LORCA;81;ANDRES MARIA CRUZ;401180489;PAPES BAR CAFETERIA;30103;;;Bares y Cafeter¡as;BAR Y CAFETERIA;27/03/2009;13/05/2026;4;1;2;1;0;
2866;LORCA;81;ANDRES MARIA CRUZ;401180459;CAFE BAR MAREA;30083;;;Conveniencia;PASTELERIAS/PANADERIAS/FRUTERI;12/05/2008;08/05/2026;1;0;1;0;0;
2866;LORCA;81;ANDRES MARIA CRUZ;401180457;TIENDA LAS CHUCHES III;30081;000013225;LAS CHUCHES;Impulso Tradicional;TIENDAS DE CHUCHERIAS/FRUTOS S;23/04/2008;06/05/2026;2;0;2;0;0;
2866;LORCA;81;ANDRES MARIA CRUZ;401180454;CAFE BUENOS AIRES;30080;000014319;PLAZA 5/BUENOS AIRES;Bares y Cafeter¡as;BAR Y CAFETERIA;11/04/2008;22/04/2026;1;0;1;0;0;
2866;LORCA;81;ANDRES MARIA CRUZ;401326046;CHIRINGUITO CERVE KORAL;40119;;;Ocio;CHIRINGUITOS DE PLAYA/MERENDER;01/02/2022;06/05/2026;2;1;1;0;0;
2866;LORCA;81;ANDRES MARIA CRUZ;401321378;24 HORAS KOKI;32279;000018691;24 HORAS KOKI;Bares y Cafeter¡as;BAR Y CAFETERIA;01/11/2021;12/05/2026;2;0;2;0;0;
2866;LORCA;81;ANDRES MARIA CRUZ;401308773;BAR PASEO DEL GOLF;32110;;;Bares y Cafeter¡as;BAR Y CAFETERIA;05/04/2021;12/05/2026;1;0;1;0;0;
2866;LORCA;81;ANDRES MARIA CRUZ;401305727;SUPERMERCADO  AGUADULCE;32754;000016275;HOTEL MOON;Hogar;SUPERMERCADOS CON 2 O MAS CAJA;22/02/2021;06/05/2026;2;0;2;0;0;
2866;LORCA;81;ANDRES MARIA CRUZ;401296683;CAFE BAR LA PERGOLA;32859;;;Bares y Cafeter¡as;BAR Y CAFETERIA;13/07/2020;07/05/2026;1;0;1;0;0;
2866;LORCA;81;ANDRES MARIA CRUZ;401293389;MARICASTA¥A AGUADULCE;32117;000015856;QUINTO PINO;Restaurantes;RESTAURANTES (NO INCLUYE CHINO;08/06/2020;09/05/2026;1;0;1;0;0;
2866;LORCA;81;ANDRES MARIA CRUZ;401287794;EL SOL DE AGUADULCE;31931;;;Bares y Cafeter¡as;BAR Y CAFETERIA;24/02/2020;13/05/2026;1;0;1;0;0;
2866;LORCA;81;ANDRES MARIA CRUZ;401283891;30 GRADOS MEDITERRANEO CA;35054;;;Bares y Cafeter¡as;BAR Y CAFETERIA;18/12/2019;10/06/2022;1;0;1;0;0;
2866;LORCA;81;ANDRES MARIA CRUZ;401281500;CAFETERIA MALIBU;31897;;;Bares y Cafeter¡as;BAR Y CAFETERIA;11/12/2019;12/05/2026;6;1;4;1;0;
2866;LORCA;81;ANDRES MARIA CRUZ;401279855;BOCAQUETERIA FLASH;32128;;;Bares y Cafeter¡as;BAR Y CAFETERIA;01/10/2019;08/05/2026;1;1;0;0;0;
2866;LORCA;81;ANDRES MARIA CRUZ;401278072;BAR LA 3¦ EDAD;32740;;;Bares y Cafeter¡as;BAR Y CAFETERIA;02/09/2019;09/04/2026;1;0;1;0;0;
2866;LORCA;81;ANDRES MARIA CRUZ;401274849;MIAPOLO BAR;31845;;;Bares y Cafeter¡as;BAR Y CAFETERIA;24/06/2019;07/05/2026;2;0;2;0;0;
2866;LORCA;81;ANDRES MARIA CRUZ;401271582;PUB LA TORRE;32270;;;Bares y Cafeter¡as;BAR Y CAFETERIA;20/05/2019;09/04/2026;1;0;1;0;0;
2866;LORCA;81;ANDRES MARIA CRUZ;401268842;CAFETERIA LA SALINAS;31128;;;Bares y Cafeter¡as;BAR Y CAFETERIA;01/05/2019;05/05/2026;1;0;1;0;0;
2866;LORCA;81;ANDRES MARIA CRUZ;401266544;CRCA VILLA AFRICA, S.L.;31889;;;Ocio;CHIRINGUITOS DE PLAYA/MERENDER;08/04/2019;13/05/2026;2;0;2;0;0;
2866;LORCA;81;ANDRES MARIA CRUZ;401261936;CAFE BAR ANTOJO;32013;;;Bares y Cafeter¡as;BAR Y CAFETERIA;26/02/2019;06/05/2026;1;0;1;0;0;
2866;LORCA;81;ANDRES MARIA CRUZ;401261441;KIOSCO CASTO;31808;;;Impulso Tradicional;KIOSCO FIJO (NO PROPIEDAD NEST;20/02/2019;29/04/2026;1;0;1;0;0;
2866;LORCA;81;ANDRES MARIA CRUZ;401254674;BAR VISTA ALEGRE;31163;;;Bares y Cafeter¡as;BAR Y CAFETERIA;01/01/2019;23/04/2026;1;0;1;0;0;
2866;LORCA;81;ANDRES MARIA CRUZ;401239112;RESTAURANTE MIRAMAR;31024;;;Restaurantes;RESTAURANTES (NO INCLUYE CHINO;09/05/2018;11/05/2026;5;2;2;1;0;
2866;LORCA;81;ANDRES MARIA CRUZ;401237545;PANADERIA DEL SUR;32521;;;Conveniencia;PASTELERIAS/PANADERIAS/FRUTERI;24/04/2018;25/03/2026;1;0;1;0;0;
2866;LORCA;81;ANDRES MARIA CRUZ;401231920;CAFETERIA LEPANTO;30273;;;Bares y Cafeter¡as;BAR Y CAFETERIA;24/02/2018;16/07/2025;2;0;1;1;0;
2866;LORCA;81;ANDRES MARIA CRUZ;401231123;POR UN BESO;30900;000014321;POR UN BESO;Bares y Cafeter¡as;BAR Y CAFETERIA;13/02/2018;20/08/2025;1;0;1;0;0;
2866;LORCA;81;ANDRES MARIA CRUZ;401230436;CHIRINGUITO LA BARRACA;30603;;;Ocio;CHIRINGUITOS DE PLAYA/MERENDER;01/02/2018;11/05/2026;3;1;2;0;0;
2866;LORCA;81;ANDRES MARIA CRUZ;401226296;CAFETERIA LOS ESTUDIANTES;32749;;;Bares y Cafeter¡as;BAR Y CAFETERIA;01/01/2018;12/09/2025;1;0;1;0;0;
2866;LORCA;81;ANDRES MARIA CRUZ;401210141;ACUARION ROQUETAS;30822;B6505;GRUPO HOTELES PLAYA, S.L.;Bares y Cafeter¡as;BAR Y CAFETERIA;01/06/2017;27/08/2025;2;0;2;0;0;
2866;LORCA;81;ANDRES MARIA CRUZ;401198471;E.S. ESCUDERO;30715;;;Conveniencia;ESTACIONES DE SERVICIO / GASOL;06/03/2017;07/05/2026;1;0;1;0;0;
2866;LORCA;81;ANDRES MARIA CRUZ;401181288;RETS.JAIME;32305;;;Restaurantes;RESTAURANTES (NO INCLUYE CHINO;13/06/2016;13/05/2026;2;0;2;0;0;
2866;LORCA;81;ANDRES MARIA CRUZ;401181220;DULCE Y SALADO Y MAS;32636;;;Bares y Cafeter¡as;BAR Y CAFETERIA;14/04/2016;26/03/2026;1;0;1;0;0;
2866;LORCA;81;ANDRES MARIA CRUZ;401181101;CAFETERIA LA BOHEMIA;30401;;;Bares y Cafeter¡as;BAR Y CAFETERIA;18/06/2015;24/04/2026;1;0;1;0;0;
2866;LORCA;81;ANDRES MARIA CRUZ;401180952;TIENDA 24-HORAS AGUADULCE;30337;;;Conveniencia;TIENDA DE ALIMENTACION ETNICA ;12/01/2015;13/05/2026;2;0;2;0;0;
2866;LORCA;81;ANDRES MARIA CRUZ;401180875;TABERNA MIS VIEJOS;30311;;;Bares y Cafeter¡as;BAR Y CAFETERIA;21/05/2014;06/05/2026;1;1;0;0;0;
2866;LORCA;81;ANDRES MARIA CRUZ;401180854;CARNICERIA Y FRUTERIA;32299;;;Conveniencia;TIENDA DE ALIMENTACION ETNICA ;29/04/2014;01/04/2026;1;0;1;0;0;
2866;LORCA;81;ANDRES MARIA CRUZ;401180816;RESTAURANTE ALCAZABA;30283;;;Restaurantes;RESTAURANTES (NO INCLUYE CHINO;20/03/2014;08/05/2026;3;1;2;0;0;
2866;LORCA;81;ANDRES MARIA CRUZ;401180815;RTE.BAR ALKANZIYA;31778;;;Restaurantes;RESTAURANTES (NO INCLUYE CHINO;20/03/2014;13/05/2026;2;1;1;0;0;
2866;LORCA;81;ANDRES MARIA CRUZ;401180748;MOJITO PLAYA;31875;000013274;MOJITO PLAYA;Bares y Cafeter¡as;BAR Y CAFETERIA;21/05/2013;08/04/2026;3;0;3;0;0;
2866;LORCA;81;ANDRES MARIA CRUZ;401180746;KIOSCO -501;30251;;;Impulso Tradicional;KIOSCO FIJO (NO PROPIEDAD NEST;09/05/2013;29/08/2025;1;0;1;0;0;
2866;LORCA;81;ANDRES MARIA CRUZ;401180720;HOTEL ARENAS CENTER;50235;;;Hoteles y Hostales;HOTELES Y HOSTALES;19/03/2013;06/05/2026;14;1;13;0;0;
2866;LORCA;81;ANDRES MARIA CRUZ;401180708;CHIRINGUITO EL ANCLA@;30228;;;Ocio;CHIRINGUITOS DE PLAYA/MERENDER;21/02/2013;28/04/2026;1;0;1;0;0;
2866;LORCA;81;ANDRES MARIA CRUZ;401180701;TIENDA PASEO LOS BA¥OS;31825;;;Conveniencia;TIENDA DE ALIMENTACION ETNICA ;11/02/2013;12/05/2026;1;0;1;0;0;
2866;LORCA;81;ANDRES MARIA CRUZ;401180417;CAFETERIA SCOTIA;32461;000013223;SCOTIA;Bares y Cafeter¡as;BAR Y CAFETERIA;02/05/2007;24/03/2026;2;0;1;1;0;
2866;LORCA;81;ANDRES MARIA CRUZ;401180414;E. S. SAN ISIDRO 12567 U;30052;000000282;CAMPSA-REPS-PETRON-ABANDE;Conveniencia;ESTACIONES DE SERVICIO / GASOL;17/04/2007;10/02/2026;1;0;1;0;0;
2866;LORCA;81;ANDRES MARIA CRUZ;401180406;EST. DE SERVICIO B.P.;30046;000004425;BP OIL ESPA¥A S.A.U.;Conveniencia;ESTACIONES DE SERVICIO / GASOL;30/03/2007;13/05/2026;1;0;1;0;0;
2866;LORCA;81;ANDRES MARIA CRUZ;401180400;TIENDA DE LAS CHUCHES;30041;000013225;LAS CHUCHES;Impulso Tradicional;TIENDAS DE CHUCHERIAS/FRUTOS S;21/03/2007;12/05/2026;3;0;3;0;0;
2866;LORCA;81;ANDRES MARIA CRUZ;401180392;CHIRINGUITO NIDO@;30034;;;Ocio;CHIRINGUITOS DE PLAYA/MERENDER;27/02/2007;09/05/2026;3;2;1;0;0;
2866;LORCA;81;ANDRES MARIA CRUZ;401180386;EL CORTIJO RESTAURANTE;32272;;;Restaurantes;RESTAURANTES (NO INCLUYE CHINO;04/10/2006;05/05/2026;1;1;0;0;0;
2866;LORCA;81;ANDRES MARIA CRUZ;401180369;RESTAURANTE ALPUJARRA;31975;;;Restaurantes;RESTAURANTES (NO INCLUYE CHINO;30/03/2006;07/04/2026;2;0;2;0;0;
2866;LORCA;81;ANDRES MARIA CRUZ;401180365;ZORAIDA GARDEN GRANELES;30019;000013242;HOTELES ZORAIDA S.A.;Hoteles y Hostales;HOTELES Y HOSTALES;24/03/2006;30/09/2025;1;0;0;1;0;
2866;LORCA;81;ANDRES MARIA CRUZ;401180354;RESTAURANTE EL PIRATA;30014;;;Restaurantes;RESTAURANTES (NO INCLUYE CHINO;08/03/2006;30/04/2026;2;0;2;0;0;
2866;LORCA;81;ANDRES MARIA CRUZ;401180346;CAFETERIA HELADERIA COTO;30007;;;Bares y Cafeter¡as;BAR Y CAFETERIA;30/01/2006;09/05/2026;2;0;0;2;0;
